episode,winner,reward_0,reward_1,epsilon_0,epsilon_1
607,0,0.98,-1.02,0.05,0.05
608,0,0.976,-1.024,0.05,0.05
609,1,-1.021,0.979,0.05,0.05
610,1,-1.013,0.987,0.05,0.05
611,0,0.98,-1.02,0.05,0.05
612,1,-1.021,0.979,0.05,0.05
613,1,-1.013,0.987,0.05,0.05
614,1,-1.021,0.979,0.05,0.05
615,0,0.984,-1.016,0.05,0.05
616,1,-1.019,0.981,0.05,0.05
617,1,-1.009,0.991,0.05,0.05
618,1,-1.013,0.987,0.05,0.05
619,0,0.98,-1.02,0.05,0.05
620,0,0.976,-1.024,0.05,0.05
621,0,0.974,-1.026,0.05,0.05
622,1,-1.013,0.987,0.05,0.05
623,0,0.984,-1.016,0.05,0.05
624,1,-1.017,0.983,0.05,0.05
625,1,-1.019,0.981,0.05,0.05
626,0,0.988,-1.012,0.05,0.05
627,0,0.984,-1.016,0.05,0.05
628,0,0.978,-1.022,0.05,0.05
629,0,0.978,-1.022,0.05,0.05
630,0,0.978,-1.022,0.05,0.05
631,1,-1.015,0.985,0.05,0.05
632,1,-1.013,0.987,0.05,0.05
633,1,-1.017,0.983,0.05,0.05
634,1,-1.021,0.979,0.05,0.05
635,1,-1.009,0.991,0.05,0.05
636,0,0.98,-1.02,0.05,0.05
637,0,0.98,-1.02,0.05,0.05
638,0,0.986,-1.014,0.05,0.05
639,1,-1.007,0.993,0.05,0.05
640,1,-1.011,0.989,0.05,0.05
641,1,-1.011,0.989,0.05,0.05
642,0,0.98,-1.02,0.05,0.05
643,1,-1.015,0.985,0.05,0.05
644,1,-1.013,0.987,0.05,0.05
645,1,-1.021,0.979,0.05,0.05
646,1,-1.011,0.989,0.05,0.05
647,1,-1.011,0.989,0.05,0.05
648,1,-1.019,0.981,0.05,0.05
649,1,-1.011,0.989,0.05,0.05
650,1,-1.011,0.989,0.05,0.05
651,1,-1.011,0.989,0.05,0.05
652,1,-1.021,0.979,0.05,0.05
653,1,-1.021,0.979,0.05,0.05
654,0,0.976,-1.024,0.05,0.05
655,0,0.992,-1.008,0.05,0.05
656,1,-1.013,0.987,0.05,0.05
657,1,-1.011,0.989,0.05,0.05
658,1,-1.019,0.981,0.05,0.05
659,1,-1.019,0.981,0.05,0.05
660,1,-1.019,0.981,0.05,0.05
661,1,-1.013,0.987,0.05,0.05
662,1,-1.011,0.989,0.05,0.05
663,1,-1.021,0.979,0.05,0.05
664,0,0.988,-1.012,0.05,0.05
665,1,-1.019,0.981,0.05,0.05
666,1,-1.025,0.975,0.05,0.05
667,1,-1.021,0.979,0.05,0.05
668,0,0.988,-1.012,0.05,0.05
669,0,0.988,-1.012,0.05,0.05
670,0,0.982,-1.018,0.05,0.05
671,0,0.988,-1.012,0.05,0.05
672,0,0.988,-1.012,0.05,0.05
673,0,0.988,-1.012,0.05,0.05
674,0,0.988,-1.012,0.05,0.05
675,1,-1.017,0.983,0.05,0.05
676,0,0.988,-1.012,0.05,0.05
677,1,-1.015,0.985,0.05,0.05
678,0,0.988,-1.012,0.05,0.05
679,0,0.988,-1.012,0.05,0.05
680,0,0.982,-1.018,0.05,0.05
681,0,0.99,-1.01,0.05,0.05
682,0,0.988,-1.012,0.05,0.05
683,1,-1.017,0.983,0.05,0.05
684,1,-1.023,0.977,0.05,0.05
685,1,-1.019,0.981,0.05,0.05
686,0,0.988,-1.012,0.05,0.05
687,0,0.984,-1.016,0.05,0.05
688,0,0.98,-1.02,0.05,0.05
689,0,0.984,-1.016,0.05,0.05
690,0,0.984,-1.016,0.05,0.05
691,0,0.988,-1.012,0.05,0.05
692,0,0.978,-1.022,0.05,0.05
693,0,0.992,-1.008,0.05,0.05
694,1,-1.015,0.985,0.05,0.05
695,0,0.984,-1.016,0.05,0.05
696,0,0.988,-1.012,0.05,0.05
697,0,0.988,-1.012,0.05,0.05
698,0,0.988,-1.012,0.05,0.05
699,0,0.98,-1.02,0.05,0.05
700,0,0.988,-1.012,0.05,0.05
701,0,0.98,-1.02,0.05,0.05
702,1,-1.003,0.997,0.05,0.05
703,1,-1.003,0.997,0.05,0.05
704,1,-1.003,0.997,0.05,0.05
705,1,-1.003,0.997,0.05,0.05
706,1,-1.007,0.993,0.05,0.05
707,1,-1.003,0.997,0.05,0.05
708,1,-1.003,0.997,0.05,0.05
709,1,-1.003,0.997,0.05,0.05
710,1,-1.003,0.997,0.05,0.05
711,0,0.984,-1.016,0.05,0.05
712,1,-1.003,0.997,0.05,0.05
713,1,-1.003,0.997,0.05,0.05
714,1,-1.003,0.997,0.05,0.05
715,1,-1.011,0.989,0.05,0.05
716,0,0.98,-1.02,0.05,0.05
717,1,-1.015,0.985,0.05,0.05
718,0,0.976,-1.024,0.05,0.05
719,1,-1.017,0.983,0.05,0.05
720,1,-1.021,0.979,0.05,0.05
721,1,-1.015,0.985,0.05,0.05
722,1,-1.015,0.985,0.05,0.05
723,1,-1.015,0.985,0.05,0.05
724,1,-1.015,0.985,0.05,0.05
725,1,-1.015,0.985,0.05,0.05
726,0,0.982,-1.018,0.05,0.05
727,1,-1.015,0.985,0.05,0.05
728,1,-1.013,0.987,0.05,0.05
729,0,0.982,-1.018,0.05,0.05
730,0,0.992,-1.008,0.05,0.05
731,0,0.99,-1.01,0.05,0.05
732,0,0.988,-1.012,0.05,0.05
733,1,-1.017,0.983,0.05,0.05
734,0,0.98,-1.02,0.05,0.05
735,1,-1.017,0.983,0.05,0.05
736,0,0.992,-1.008,0.05,0.05
737,0,0.978,-1.022,0.05,0.05
738,1,-1.013,0.987,0.05,0.05
739,1,-1.025,0.975,0.05,0.05
740,0,0.98,-1.02,0.05,0.05
741,0,0.988,-1.012,0.05,0.05
742,1,-1.011,0.989,0.05,0.05
743,1,-1.019,0.981,0.05,0.05
744,0,0.98,-1.02,0.05,0.05
745,1,-1.017,0.983,0.05,0.05
746,1,-1.017,0.983,0.05,0.05
747,0,0.984,-1.016,0.05,0.05
748,0,0.984,-1.016,0.05,0.05
749,0,0.976,-1.024,0.05,0.05
750,1,-1.013,0.987,0.05,0.05
751,0,0.992,-1.008,0.05,0.05
752,0,0.984,-1.016,0.05,0.05
753,0,0.984,-1.016,0.05,0.05
754,0,0.98,-1.02,0.05,0.05
755,0,0.984,-1.016,0.05,0.05
756,0,0.984,-1.016,0.05,0.05
757,0,0.994,-1.006,0.05,0.05
758,0,0.988,-1.012,0.05,0.05
759,1,-1.019,0.981,0.05,0.05
760,0,0.988,-1.012,0.05,0.05
761,0,0.988,-1.012,0.05,0.05
762,0,0.984,-1.016,0.05,0.05
763,0,0.984,-1.016,0.05,0.05
764,0,0.984,-1.016,0.05,0.05
765,1,-1.013,0.987,0.05,0.05
766,1,-1.007,0.993,0.05,0.05
767,1,-1.007,0.993,0.05,0.05
768,1,-1.017,0.983,0.05,0.05
769,1,-1.005,0.995,0.05,0.05
770,1,-1.007,0.993,0.05,0.05
771,1,-1.011,0.989,0.05,0.05
772,0,0.988,-1.012,0.05,0.05
773,1,-1.009,0.991,0.05,0.05
774,1,-1.007,0.993,0.05,0.05
775,0,0.99,-1.01,0.05,0.05
776,1,-1.007,0.993,0.05,0.05
777,1,-1.007,0.993,0.05,0.05
778,1,-1.007,0.993,0.05,0.05
779,1,-1.007,0.993,0.05,0.05
780,1,-1.007,0.993,0.05,0.05
781,1,-1.009,0.991,0.05,0.05
782,0,0.984,-1.016,0.05,0.05
783,1,-1.017,0.983,0.05,0.05
784,1,-1.021,0.979,0.05,0.05
785,0,0.984,-1.016,0.05,0.05
786,0,0.984,-1.016,0.05,0.05
787,0,0.988,-1.012,0.05,0.05
788,0,0.986,-1.014,0.05,0.05
789,0,0.984,-1.016,0.05,0.05
790,0,0.978,-1.022,0.05,0.05
791,0,0.992,-1.008,0.05,0.05
792,1,-1.017,0.983,0.05,0.05
793,0,0.988,-1.012,0.05,0.05
794,0,0.984,-1.016,0.05,0.05
795,1,-1.013,0.987,0.05,0.05
796,1,-1.009,0.991,0.05,0.05
797,1,-1.009,0.991,0.05,0.05
798,0,0.98,-1.02,0.05,0.05
799,1,-1.019,0.981,0.05,0.05
800,1,-1.009,0.991,0.05,0.05
801,1,-1.009,0.991,0.05,0.05
802,1,-1.009,0.991,0.05,0.05
803,1,-1.009,0.991,0.05,0.05
804,1,-1.011,0.989,0.05,0.05
805,1,-1.009,0.991,0.05,0.05
806,1,-1.009,0.991,0.05,0.05
807,1,-1.009,0.991,0.05,0.05
808,1,-1.011,0.989,0.05,0.05
809,1,-1.019,0.981,0.05,0.05
810,1,-1.013,0.987,0.05,0.05
811,1,-1.023,0.977,0.05,0.05
812,1,-1.021,0.979,0.05,0.05
813,0,0.984,-1.016,0.05,0.05
814,0,0.988,-1.012,0.05,0.05
815,1,-1.019,0.981,0.05,0.05
816,1,-1.013,0.987,0.05,0.05
817,1,-1.017,0.983,0.05,0.05
818,0,0.978,-1.022,0.05,0.05
819,1,-1.017,0.983,0.05,0.05
820,1,-1.019,0.981,0.05,0.05
821,0,0.984,-1.016,0.05,0.05
822,0,0.984,-1.016,0.05,0.05
823,1,-1.017,0.983,0.05,0.05
824,1,-1.019,0.981,0.05,0.05
825,0,0.988,-1.012,0.05,0.05
826,0,0.988,-1.012,0.05,0.05
827,1,-1.021,0.979,0.05,0.05
828,1,-1.023,0.977,0.05,0.05
829,1,-1.013,0.987,0.05,0.05
830,1,-1.023,0.977,0.05,0.05
831,1,-1.017,0.983,0.05,0.05
832,1,-1.021,0.979,0.05,0.05
833,1,-1.017,0.983,0.05,0.05
834,1,-1.023,0.977,0.05,0.05
835,1,-1.021,0.979,0.05,0.05
836,1,-1.021,0.979,0.05,0.05
837,1,-1.021,0.979,0.05,0.05
838,0,0.984,-1.016,0.05,0.05
839,0,0.978,-1.022,0.05,0.05
840,1,-1.009,0.991,0.05,0.05
841,1,-1.017,0.983,0.05,0.05
842,1,-1.021,0.979,0.05,0.05
843,0,0.986,-1.014,0.05,0.05
844,1,-1.013,0.987,0.05,0.05
845,1,-1.017,0.983,0.05,0.05
846,0,0.98,-1.02,0.05,0.05
847,1,-1.019,0.981,0.05,0.05
848,1,-1.021,0.979,0.05,0.05
849,0,0.976,-1.024,0.05,0.05
850,0,0.974,-1.026,0.05,0.05
851,1,-1.019,0.981,0.05,0.05
852,0,0.982,-1.018,0.05,0.05
853,0,0.976,-1.024,0.05,0.05
854,1,-1.019,0.981,0.05,0.05
855,1,-1.009,0.991,0.05,0.05
856,1,-1.019,0.981,0.05,0.05
857,0,0.976,-1.024,0.05,0.05
858,1,-1.009,0.991,0.05,0.05
859,1,-1.013,0.987,0.05,0.05
860,1,-1.009,0.991,0.05,0.05
861,1,-1.009,0.991,0.05,0.05
862,1,-1.013,0.987,0.05,0.05
863,1,-1.009,0.991,0.05,0.05
864,1,-1.009,0.991,0.05,0.05
865,0,0.99,-1.01,0.05,0.05
866,1,-1.009,0.991,0.05,0.05
867,1,-1.007,0.993,0.05,0.05
868,1,-1.015,0.985,0.05,0.05
869,1,-1.015,0.985,0.05,0.05
870,1,-1.011,0.989,0.05,0.05
871,1,-1.011,0.989,0.05,0.05
872,1,-1.011,0.989,0.05,0.05
873,0,0.98,-1.02,0.05,0.05
874,0,0.988,-1.012,0.05,0.05
875,1,-1.011,0.989,0.05,0.05
876,1,-1.011,0.989,0.05,0.05
877,0,0.98,-1.02,0.05,0.05
878,1,-1.015,0.985,0.05,0.05
879,1,-1.019,0.981,0.05,0.05
880,0,0.99,-1.01,0.05,0.05
881,0,0.988,-1.012,0.05,0.05
882,1,-1.013,0.987,0.05,0.05
883,0,0.982,-1.018,0.05,0.05
884,1,-1.011,0.989,0.05,0.05
885,1,-1.021,0.979,0.05,0.05
886,1,-1.019,0.981,0.05,0.05
887,1,-1.019,0.981,0.05,0.05
888,1,-1.019,0.981,0.05,0.05
889,0,0.984,-1.016,0.05,0.05
890,0,0.98,-1.02,0.05,0.05
891,0,0.988,-1.012,0.05,0.05
892,0,0.982,-1.018,0.05,0.05
893,1,-1.007,0.993,0.05,0.05
894,1,-1.019,0.981,0.05,0.05
895,0,0.992,-1.008,0.05,0.05
896,0,0.988,-1.012,0.05,0.05
897,0,0.988,-1.012,0.05,0.05
898,0,0.986,-1.014,0.05,0.05
899,0,0.982,-1.018,0.05,0.05
900,0,0.988,-1.012,0.05,0.05
901,0,0.988,-1.012,0.05,0.05
902,0,0.988,-1.012,0.05,0.05
903,0,0.988,-1.012,0.05,0.05
904,0,0.982,-1.018,0.05,0.05
905,0,0.988,-1.012,0.05,0.05
906,0,0.988,-1.012,0.05,0.05
907,0,0.988,-1.012,0.05,0.05
908,1,-1.019,0.981,0.05,0.05
909,0,0.978,-1.022,0.05,0.05
910,0,0.988,-1.012,0.05,0.05
911,0,0.99,-1.01,0.05,0.05
912,0,0.988,-1.012,0.05,0.05
913,1,-1.003,0.997,0.05,0.05
914,1,-1.019,0.981,0.05,0.05
915,0,0.976,-1.024,0.05,0.05
916,0,0.984,-1.016,0.05,0.05
917,0,0.988,-1.012,0.05,0.05
918,0,0.98,-1.02,0.05,0.05
919,0,0.984,-1.016,0.05,0.05
920,1,-1.021,0.979,0.05,0.05
921,0,0.984,-1.016,0.05,0.05
922,1,-1.021,0.979,0.05,0.05
923,0,0.986,-1.014,0.05,0.05
924,0,0.986,-1.014,0.05,0.05
925,0,0.984,-1.016,0.05,0.05
926,0,0.982,-1.018,0.05,0.05
927,0,0.984,-1.016,0.05,0.05
928,0,0.984,-1.016,0.05,0.05
929,0,0.98,-1.02,0.05,0.05
930,1,-1.003,0.997,0.05,0.05
931,1,-1.003,0.997,0.05,0.05
932,1,-1.003,0.997,0.05,0.05
933,1,-1.017,0.983,0.05,0.05
934,1,-1.003,0.997,0.05,0.05
935,1,-1.003,0.997,0.05,0.05
936,1,-1.003,0.997,0.05,0.05
937,1,-1.003,0.997,0.05,0.05
938,0,0.978,-1.022,0.05,0.05
939,1,-1.003,0.997,0.05,0.05
940,1,-1.003,0.997,0.05,0.05
941,1,-1.003,0.997,0.05,0.05
942,1,-1.011,0.989,0.05,0.05
943,1,-1.013,0.987,0.05,0.05
944,0,0.982,-1.018,0.05,0.05
945,0,0.976,-1.024,0.05,0.05
946,1,-1.009,0.991,0.05,0.05
947,1,-1.021,0.979,0.05,0.05
948,1,-1.017,0.983,0.05,0.05
949,1,-1.013,0.987,0.05,0.05
950,1,-1.015,0.985,0.05,0.05
951,1,-1.015,0.985,0.05,0.05
952,0,0.984,-1.016,0.05,0.05
953,0,0.986,-1.014,0.05,0.05
954,1,-1.015,0.985,0.05,0.05
955,1,-1.015,0.985,0.05,0.05
956,1,-1.015,0.985,0.05,0.05
957,0,0.982,-1.018,0.05,0.05
958,1,-1.013,0.987,0.05,0.05
959,1,-1.015,0.985,0.05,0.05
960,0,0.984,-1.016,0.05,0.05
961,1,-1.017,0.983,0.05,0.05
962,0,0.976,-1.024,0.05,0.05
963,1,-1.017,0.983,0.05,0.05
964,0,0.986,-1.014,0.05,0.05
965,0,0.98,-1.02,0.05,0.05
966,1,-1.017,0.983,0.05,0.05
967,1,-1.017,0.983,0.05,0.05
968,1,-1.017,0.983,0.05,0.05
969,1,-1.011,0.989,0.05,0.05
970,1,-1.017,0.983,0.05,0.05
971,0,0.988,-1.012,0.05,0.05
972,0,0.984,-1.016,0.05,0.05
973,0,0.99,-1.01,0.05,0.05
974,1,-1.015,0.985,0.05,0.05
975,1,-1.017,0.983,0.05,0.05
976,1,-1.017,0.983,0.05,0.05
977,0,0.984,-1.016,0.05,0.05
978,0,0.982,-1.018,0.05,0.05
979,0,0.984,-1.016,0.05,0.05
980,0,0.98,-1.02,0.05,0.05
981,0,0.984,-1.016,0.05,0.05
982,1,-1.015,0.985,0.05,0.05
983,0,0.984,-1.016,0.05,0.05
984,1,-1.019,0.981,0.05,0.05
985,1,-1.007,0.993,0.05,0.05
986,1,-1.019,0.981,0.05,0.05
987,0,0.984,-1.016,0.05,0.05
988,1,-1.015,0.985,0.05,0.05
989,0,0.984,-1.016,0.05,0.05
990,0,0.984,-1.016,0.05,0.05
991,0,0.988,-1.012,0.05,0.05
992,1,-1.011,0.989,0.05,0.05
993,1,-1.007,0.993,0.05,0.05
994,1,-1.007,0.993,0.05,0.05
995,1,-1.011,0.989,0.05,0.05
996,1,-1.005,0.995,0.05,0.05
997,0,0.988,-1.012,0.05,0.05
998,1,-1.013,0.987,0.05,0.05
999,0,0.988,-1.012,0.05,0.05
1000,1,-1.011,0.989,0.05,0.05
1001,1,-1.007,0.993,0.05,0.05
1002,1,-1.011,0.989,0.05,0.05
1003,1,-1.009,0.991,0.05,0.05
1004,1,-1.007,0.993,0.05,0.05
1005,1,-1.007,0.993,0.05,0.05
1006,0,0.988,-1.012,0.05,0.05
1007,0,0.98,-1.02,0.05,0.05
1008,1,-1.009,0.991,0.05,0.05
1009,0,0.984,-1.016,0.05,0.05
1010,0,0.984,-1.016,0.05,0.05
1011,1,-1.019,0.981,0.05,0.05
1012,0,0.984,-1.016,0.05,0.05
1013,0,0.984,-1.016,0.05,0.05
1014,0,0.988,-1.012,0.05,0.05
1015,0,0.976,-1.024,0.05,0.05
1016,0,0.984,-1.016,0.05,0.05
1017,0,0.992,-1.008,0.05,0.05
1018,0,0.982,-1.018,0.05,0.05
1019,1,-1.007,0.993,0.05,0.05
1020,0,0.982,-1.018,0.05,0.05
1021,1,-1.005,0.995,0.05,0.05
1022,1,-1.013,0.987,0.05,0.05
1023,1,-1.009,0.991,0.05,0.05
1024,1,-1.009,0.991,0.05,0.05
1025,1,-1.009,0.991,0.05,0.05
1026,1,-1.019,0.981,0.05,0.05
1027,1,-1.009,0.991,0.05,0.05
1028,1,-1.009,0.991,0.05,0.05
1029,1,-1.015,0.985,0.05,0.05
1030,1,-1.009,0.991,0.05,0.05
1031,1,-1.009,0.991,0.05,0.05
1032,1,-1.011,0.989,0.05,0.05
1033,1,-1.009,0.991,0.05,0.05
1034,1,-1.009,0.991,0.05,0.05
1035,1,-1.009,0.991,0.05,0.05
1036,1,-1.009,0.991,0.05,0.05
1037,1,-1.013,0.987,0.05,0.05
1038,0,0.976,-1.024,0.05,0.05
1039,1,-1.017,0.983,0.05,0.05
1040,0,0.984,-1.016,0.05,0.05
1041,0,0.988,-1.012,0.05,0.05
1042,0,0.982,-1.018,0.05,0.05
1043,1,-1.023,0.977,0.05,0.05
1044,0,0.988,-1.012,0.05,0.05
1045,0,0.988,-1.012,0.05,0.05
1046,0,0.986,-1.014,0.05,0.05
1047,1,-1.013,0.987,0.05,0.05
1048,0,0.976,-1.024,0.05,0.05
1049,1,-1.019,0.981,0.05,0.05
1050,1,-1.017,0.983,0.05,0.05
1051,1,-1.017,0.983,0.05,0.05
1052,1,-1.019,0.981,0.05,0.05
1053,1,-1.017,0.983,0.05,0.05
1054,0,0.978,-1.022,0.05,0.05
1055,0,0.988,-1.012,0.05,0.05
1056,1,-1.023,0.977,0.05,0.05
1057,1,-1.015,0.985,0.05,0.05
1058,1,-1.015,0.985,0.05,0.05
1059,1,-1.023,0.977,0.05,0.05
1060,0,0.988,-1.012,0.05,0.05
1061,0,0.978,-1.022,0.05,0.05
1062,1,-1.015,0.985,0.05,0.05
1063,0,0.976,-1.024,0.05,0.05
1064,0,0.984,-1.016,0.05,0.05
1065,1,-1.023,0.977,0.05,0.05
1066,1,-1.021,0.979,0.05,0.05
1067,0,0.984,-1.016,0.05,0.05
1068,0,0.984,-1.016,0.05,0.05
1069,1,-1.017,0.983,0.05,0.05
1070,1,-1.021,0.979,0.05,0.05
1071,1,-1.009,0.991,0.05,0.05
1072,0,0.988,-1.012,0.05,0.05
1073,1,-1.021,0.979,0.05,0.05
1074,0,0.988,-1.012,0.05,0.05
1075,1,-1.009,0.991,0.05,0.05
1076,0,0.988,-1.012,0.05,0.05
1077,1,-1.015,0.985,0.05,0.05
1078,0,0.988,-1.012,0.05,0.05
1079,0,0.982,-1.018,0.05,0.05
1080,1,-1.021,0.979,0.05,0.05
1081,0,0.978,-1.022,0.05,0.05
1082,0,0.976,-1.024,0.05,0.05
1083,0,0.978,-1.022,0.05,0.05
1084,1,-1.009,0.991,0.05,0.05
1085,1,-1.005,0.995,0.05,0.05
1086,1,-1.009,0.991,0.05,0.05
1087,0,0.988,-1.012,0.05,0.05
1088,1,-1.019,0.981,0.05,0.05
1089,1,-1.023,0.977,0.05,0.05
1090,0,0.988,-1.012,0.05,0.05
1091,0,0.976,-1.024,0.05,0.05
1092,0,0.976,-1.024,0.05,0.05
1093,1,-1.007,0.993,0.05,0.05
1094,0,0.98,-1.02,0.05,0.05
1095,1,-1.017,0.983,0.05,0.05
1096,0,0.976,-1.024,0.05,0.05
1097,1,-1.011,0.989,0.05,0.05
1098,1,-1.011,0.989,0.05,0.05
1099,1,-1.023,0.977,0.05,0.05
1100,0,0.982,-1.018,0.05,0.05
1101,0,0.984,-1.016,0.05,0.05
1102,0,0.986,-1.014,0.05,0.05
1103,1,-1.019,0.981,0.05,0.05
1104,0,0.982,-1.018,0.05,0.05
1105,1,-1.019,0.981,0.05,0.05
1106,1,-1.015,0.985,0.05,0.05
1107,1,-1.019,0.981,0.05,0.05
1108,0,0.984,-1.016,0.05,0.05
1109,0,0.988,-1.012,0.05,0.05
1110,0,0.976,-1.024,0.05,0.05
1111,1,-1.015,0.985,0.05,0.05
1112,1,-1.011,0.989,0.05,0.05
1113,0,0.988,-1.012,0.05,0.05
1114,0,0.984,-1.016,0.05,0.05
1115,0,0.988,-1.012,0.05,0.05
1116,1,-1.019,0.981,0.05,0.05
1117,1,-1.017,0.983,0.05,0.05
1118,0,0.984,-1.016,0.05,0.05
1119,1,-1.019,0.981,0.05,0.05
1120,1,-1.021,0.979,0.05,0.05
1121,1,-1.021,0.979,0.05,0.05
1122,1,-1.021,0.979,0.05,0.05
1123,0,0.99,-1.01,0.05,0.05
1124,1,-1.019,0.981,0.05,0.05
1125,0,0.988,-1.012,0.05,0.05
1126,0,0.988,-1.012,0.05,0.05
1127,0,0.992,-1.008,0.05,0.05
1128,0,0.984,-1.016,0.05,0.05
1129,1,-1.017,0.983,0.05,0.05
1130,0,0.988,-1.012,0.05,0.05
1131,0,0.982,-1.018,0.05,0.05
1132,0,0.988,-1.012,0.05,0.05
1133,0,0.976,-1.024,0.05,0.05
1134,0,0.988,-1.012,0.05,0.05
1135,0,0.982,-1.018,0.05,0.05
1136,0,0.988,-1.012,0.05,0.05
1137,0,0.988,-1.012,0.05,0.05
1138,0,0.988,-1.012,0.05,0.05
1139,0,0.99,-1.01,0.05,0.05
1140,0,0.988,-1.012,0.05,0.05
1141,0,0.988,-1.012,0.05,0.05
1142,0,0.988,-1.012,0.05,0.05
1143,0,0.98,-1.02,0.05,0.05
1144,0,0.988,-1.012,0.05,0.05
1145,0,0.984,-1.016,0.05,0.05
1146,0,0.984,-1.016,0.05,0.05
1147,0,0.98,-1.02,0.05,0.05
1148,0,0.988,-1.012,0.05,0.05
1149,0,0.98,-1.02,0.05,0.05
1150,1,-1.019,0.981,0.05,0.05
1151,0,0.98,-1.02,0.05,0.05
1152,0,0.99,-1.01,0.05,0.05
1153,0,0.988,-1.012,0.05,0.05
1154,0,0.982,-1.018,0.05,0.05
1155,0,0.98,-1.02,0.05,0.05
1156,0,0.988,-1.012,0.05,0.05
1157,0,0.98,-1.02,0.05,0.05
1158,0,0.982,-1.018,0.05,0.05
1159,1,-1.023,0.977,0.05,0.05
1160,1,-1.017,0.983,0.05,0.05
1161,1,-1.003,0.997,0.05,0.05
1162,0,0.988,-1.012,0.05,0.05
1163,1,-1.003,0.997,0.05,0.05
1164,1,-1.003,0.997,0.05,0.05
1165,1,-1.003,0.997,0.05,0.05
1166,1,-1.005,0.995,0.05,0.05
1167,1,-1.003,0.997,0.05,0.05
1168,1,-1.003,0.997,0.05,0.05
1169,1,-1.003,0.997,0.05,0.05
1170,1,-1.003,0.997,0.05,0.05
1171,1,-1.013,0.987,0.05,0.05
1172,1,-1.003,0.997,0.05,0.05
1173,1,-1.003,0.997,0.05,0.05
1174,1,-1.003,0.997,0.05,0.05
1175,1,-1.011,0.989,0.05,0.05
1176,1,-1.015,0.985,0.05,0.05
1177,1,-1.015,0.985,0.05,0.05
1178,0,0.986,-1.014,0.05,0.05
1179,0,0.976,-1.024,0.05,0.05
1180,1,-1.009,0.991,0.05,0.05
1181,1,-1.017,0.983,0.05,0.05
1182,1,-1.015,0.985,0.05,0.05
1183,1,-1.009,0.991,0.05,0.05
1184,1,-1.011,0.989,0.05,0.05
1185,1,-1.015,0.985,0.05,0.05
1186,1,-1.015,0.985,0.05,0.05
1187,0,0.988,-1.012,0.05,0.05
1188,1,-1.015,0.985,0.05,0.05
1189,1,-1.015,0.985,0.05,0.05
1190,0,0.988,-1.012,0.05,0.05
1191,1,-1.015,0.985,0.05,0.05
1192,1,-1.013,0.987,0.05,0.05
1193,1,-1.013,0.987,0.05,0.05
1194,1,-1.015,0.985,0.05,0.05
1195,0,0.984,-1.016,0.05,0.05
1196,1,-1.017,0.983,0.05,0.05
1197,1,-1.027,0.973,0.05,0.05
1198,1,-1.017,0.983,0.05,0.05
1199,0,0.984,-1.016,0.05,0.05
1200,1,-1.017,0.983,0.05,0.05
1201,0,0.988,-1.012,0.05,0.05
1202,1,-1.017,0.983,0.05,0.05
1203,1,-1.015,0.985,0.05,0.05
1204,0,0.98,-1.02,0.05,0.05
1205,0,0.988,-1.012,0.05,0.05
1206,1,-1.011,0.989,0.05,0.05
1207,1,-1.015,0.985,0.05,0.05
1208,0,0.988,-1.012,0.05,0.05
1209,1,-1.015,0.985,0.05,0.05
1210,1,-1.017,0.983,0.05,0.05
1211,1,-1.009,0.991,0.05,0.05
1212,0,0.988,-1.012,0.05,0.05
1213,1,-1.013,0.987,0.05,0.05
1214,1,-1.019,0.981,0.05,0.05
1215,0,0.984,-1.016,0.05,0.05
1216,0,0.986,-1.014,0.05,0.05
1217,0,0.988,-1.012,0.05,0.05
1218,1,-1.007,0.993,0.05,0.05
1219,0,0.988,-1.012,0.05,0.05
1220,1,-1.019,0.981,0.05,0.05
1221,1,-1.019,0.981,0.05,0.05
1222,0,0.992,-1.008,0.05,0.05
1223,0,0.982,-1.018,0.05,0.05
1224,0,0.986,-1.014,0.05,0.05
1225,0,0.986,-1.014,0.05,0.05
1226,0,0.984,-1.016,0.05,0.05
1227,1,-1.017,0.983,0.05,0.05
1228,1,-1.007,0.993,0.05,0.05
1229,1,-1.007,0.993,0.05,0.05
1230,1,-1.007,0.993,0.05,0.05
1231,1,-1.009,0.991,0.05,0.05
1232,1,-1.005,0.995,0.05,0.05
1233,1,-1.007,0.993,0.05,0.05
1234,1,-1.011,0.989,0.05,0.05
1235,1,-1.013,0.987,0.05,0.05
1236,1,-1.007,0.993,0.05,0.05
1237,1,-1.011,0.989,0.05,0.05
1238,1,-1.007,0.993,0.05,0.05
1239,0,0.988,-1.012,0.05,0.05
1240,1,-1.007,0.993,0.05,0.05
1241,0,0.988,-1.012,0.05,0.05
1242,0,0.982,-1.018,0.05,0.05
1243,0,0.988,-1.012,0.05,0.05
1244,1,-1.009,0.991,0.05,0.05
1245,0,0.988,-1.012,0.05,0.05
1246,0,0.992,-1.008,0.05,0.05
1247,1,-1.015,0.985,0.05,0.05
1248,0,0.982,-1.018,0.05,0.05
1249,1,-1.019,0.981,0.05,0.05
1250,1,-1.011,0.989,0.05,0.05
1251,0,0.988,-1.012,0.05,0.05
1252,1,-1.019,0.981,0.05,0.05
1253,0,0.988,-1.012,0.05,0.05
1254,0,0.988,-1.012,0.05,0.05
1255,1,-1.017,0.983,0.05,0.05
1256,0,0.988,-1.012,0.05,0.05
1257,0,0.984,-1.016,0.05,0.05
1258,1,-1.005,0.995,0.05,0.05
