episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
410,1,-0.013,0.988,-1.335313,0.840469,3.826789,3.004841
411,1,-0.013,0.988,-0.984198,0.620125,3.412186,3.946356
412,1,-0.008,0.993,-0.974554,0.621327,3.772535,4.106353
413,1,-0.006,0.995,-0.915007,-0.158576,4.597808,4.311949
414,0,0.988,-0.012,2.842465,-2.791287,3.886069,3.139436
415,0,0.987,-0.013,2.174549,-3.354584,3.210351,3.840896
416,1,-0.01,0.991,-0.986587,0.12199,4.038127,3.985028
417,0,0.992,-0.008,2.95689,-3.292679,3.986909,4.134173
418,0,0.989,-0.011,2.311844,-2.222169,3.696828,3.610148
419,1,-0.013,0.988,-0.904097,0.447564,3.515131,3.502938
420,1,-0.007,0.994,-1.203072,1.456777,4.456355,4.202147
421,1,-0.013,0.988,-1.112845,0.827761,4.054985,3.797228
422,1,-0.01,0.991,-1.011503,1.203794,3.542505,4.207391
423,1,-0.01,0.991,-0.885579,0.635331,3.535105,4.378366
424,1,-0.012,0.989,-0.778731,0.299419,3.22859,3.924181
425,0,0.987,-0.013,2.507099,-2.261276,3.691365,2.802268
426,1,-0.012,0.989,-0.733866,-0.590844,3.753918,3.912287
427,0,0.992,-0.008,3.036585,-2.907333,3.912338,4.011461
428,0,0.985,-0.015,2.001678,-1.761617,3.308113,2.792929
429,0,0.988,-0.012,2.238609,-1.699587,3.622177,3.017889
430,1,-0.01,0.991,-0.967302,1.222308,3.62604,3.836112
431,0,0.988,-0.012,1.741018,-1.53738,3.389488,3.317336
432,0,0.989,-0.011,2.25,-1.692247,3.808246,3.569716
433,0,0.991,-0.009,1.800372,-1.519173,4.01409,3.891868
434,1,-0.01,0.991,-1.513485,2.330807,3.58556,4.200769
435,1,-0.011,0.99,-1.55256,2.230534,3.388928,4.184261
436,1,-0.01,0.991,-1.331208,2.024999,3.71872,4.363685
437,1,-0.008,0.993,-1.672712,2.334018,4.560467,4.481749
438,1,-0.008,0.993,-0.986254,1.752485,3.465245,4.519236
439,0,0.991,-0.009,2.504116,-2.043851,3.712088,3.570716
440,1,-0.01,0.991,-1.227326,1.199133,3.937988,3.755246
441,1,-0.008,0.993,-0.97928,0.96379,4.106429,4.479855
442,0,0.99,-0.01,2.588569,-2.264035,3.926075,3.668446
443,1,-0.013,0.988,-1.053665,0.208551,4.035372,3.612272
444,0,0.986,-0.014,1.572719,-2.036572,2.766082,3.383996
445,1,-0.011,0.99,-1.034344,0.849573,3.471467,4.151361
446,1,-0.011,0.99,-1.126303,0.805735,3.795266,3.746915
447,0,0.99,-0.01,1.835292,-2.276816,2.97946,3.845891
448,1,-0.009,0.992,-0.886184,0.57249,3.487033,4.235032
449,0,0.989,-0.011,2.068637,-2.019902,3.565218,3.412553
450,0,0.989,-0.011,1.82241,-2.077688,3.261401,3.584304
451,1,-0.015,0.986,-0.987209,0.554839,2.953195,3.060442
452,1,-0.012,0.989,-1.346555,1.155376,3.903424,3.959041
453,0,0.99,-0.01,2.271428,-1.969309,4.086419,3.368579
454,0,0.989,-0.011,1.970245,-1.754138,3.628123,3.29477
455,1,-0.012,0.989,-1.086086,0.767874,3.558098,3.172451
456,0,0.992,-0.008,2.419121,-1.873001,4.285658,3.949301
457,0,0.992,-0.008,2.097219,-1.414384,4.346949,3.207129
458,1,-0.008,0.993,-1.711987,2.36572,3.853561,4.385462
459,0,0.991,-0.009,1.559902,-1.2723,4.205255,3.428444
460,0,0.992,-0.008,1.785881,-1.463139,4.600951,4.246124
461,1,-0.01,0.991,-1.917223,2.041417,3.644156,3.533143
462,0,0.989,-0.011,1.312269,-1.441921,3.80918,3.756468
463,1,-0.014,0.987,-1.772513,1.458003,3.177836,3.129956
464,0,0.989,-0.011,1.013501,-1.332582,3.347519,3.562574
465,1,-0.012,0.989,-2.188382,2.088691,3.512962,3.468791
466,0,0.99,-0.01,1.054453,-1.152039,4.093146,3.656169
467,0,0.99,-0.01,0.768057,-1.087683,3.563461,3.688728
468,1,-0.006,0.995,-2.141028,2.852463,3.613329,4.696115
469,1,-0.012,0.989,-1.927536,1.95171,3.318504,3.264072
470,0,0.989,-0.011,0.880482,-1.320865,3.71004,4.130111
471,0,0.992,-0.008,1.569615,-1.372879,3.942741,3.933061
472,0,0.992,-0.008,0.861718,-1.073172,4.140547,3.474029
473,1,-0.008,0.993,-2.958714,2.939399,4.30919,4.012695
474,1,-0.007,0.994,-2.289545,3.000642,3.8585,4.268353
475,0,0.989,-0.011,0.250168,-0.810047,3.635317,3.269218
476,1,-0.012,0.989,-2.488087,2.012694,3.86076,3.459133
477,1,-0.01,0.991,-1.601947,1.758668,3.571384,3.466862
478,0,0.989,-0.011,1.435431,-1.198104,3.981198,3.048594
479,1,-0.011,0.99,-1.576109,1.524588,3.732022,3.89794
480,1,-0.009,0.992,-1.617734,2.12213,3.985249,4.339645
481,1,-0.015,0.986,-1.073848,0.784123,3.15405,3.353072
482,0,0.988,-0.012,2.163131,-1.681042,3.726331,2.867702
483,0,0.989,-0.011,2.318405,-2.467565,3.768273,3.843641
484,0,0.989,-0.011,2.139514,-1.564878,3.817572,2.989634
485,1,-0.012,0.989,-1.193594,0.724347,3.922349,3.355407
486,0,0.987,-0.013,1.751856,-1.496904,3.76265,2.90058
487,1,-0.01,0.991,-1.325584,1.600407,3.550388,3.951658
488,1,-0.01,0.991,-1.62281,1.380926,4.173687,3.924899
489,1,-0.012,0.989,-1.462536,1.149662,3.753319,3.352935
490,1,-0.01,0.991,-1.08137,1.265802,3.65494,4.166843
491,1,-0.012,0.989,-1.109587,0.417192,4.212349,3.715585
492,1,-0.012,0.989,-0.703267,-0.116923,3.342079,2.9107
493,0,0.985,-0.015,1.736179,-1.959362,2.805256,2.803952
494,1,-0.013,0.988,-0.596765,-0.303863,3.345392,3.684402
495,0,0.988,-0.012,2.593703,-2.082015,3.849795,3.230381
496,0,0.99,-0.01,2.76303,-1.895835,4.303533,3.262022
497,0,0.993,-0.007,3.073467,-1.913098,4.631409,3.233792
498,1,-0.014,0.987,-0.88962,0.78785,3.162124,3.179142
499,1,-0.012,0.989,-0.936587,1.266979,3.059879,3.697985
500,0,0.992,-0.008,2.57352,-2.108722,4.310254,4.352273
501,1,-0.009,0.992,-0.990336,1.541042,3.878185,4.439322
502,0,0.995,-0.005,3.194859,-2.113469,4.785751,4.652931
503,1,-0.014,0.987,-1.200773,0.807732,3.64472,3.128711
504,1,-0.014,0.987,-0.988448,0.924072,3.038543,3.417279
505,0,0.988,-0.012,1.879843,-1.95666,3.37075,3.448218
506,0,0.988,-0.012,2.097594,-1.616012,3.800403,3.096057
507,1,-0.011,0.99,-1.576566,1.610388,4.410595,4.469337
508,1,-0.012,0.989,-1.387886,1.30298,3.840141,3.540846
509,0,0.994,-0.006,2.562324,-1.63163,4.23698,3.28772
510,1,-0.014,0.987,-1.135992,0.715594,3.380283,3.160142
511,0,0.986,-0.014,2.039412,-1.517844,3.768503,2.572201
512,0,0.995,-0.005,3.096533,-1.337662,4.869737,2.897949
513,1,-0.012,0.989,-1.217388,1.047572,3.371151,3.66748
514,1,-0.012,0.989,-1.00383,0.495237,3.064188,3.366
515,0,0.989,-0.011,1.927896,-1.999914,3.724655,3.666334
516,1,-0.009,0.992,-1.404689,1.538512,3.977423,4.524251
517,0,0.989,-0.011,1.93465,-1.476737,3.753718,3.052588
518,0,0.986,-0.014,1.540658,-1.770112,3.516212,3.380973
519,1,-0.012,0.989,-1.416396,1.5785,3.428565,4.228573
520,0,0.994,-0.006,2.232708,-1.883362,4.428981,4.28543
521,1,-0.014,0.987,-1.511646,1.374354,3.469294,3.433146
522,0,0.99,-0.01,1.445994,-1.444065,3.876697,3.406518
523,0,0.987,-0.013,0.881814,-1.245979,3.724836,3.340221
524,1,-0.012,0.989,-2.069487,1.661795,3.944469,3.483208
525,0,0.99,-0.01,0.842976,-1.20742,3.574557,3.778418
526,1,-0.014,0.987,-1.650785,1.528952,3.389451,3.569578
527,1,-0.01,0.991,-1.664403,1.711852,3.704327,3.951334
528,0,0.992,-0.008,1.652351,-1.185163,4.217219,3.342896
529,1,-0.013,0.988,-1.712809,1.396198,3.590279,3.036546
530,0,0.989,-0.011,1.584339,-1.760454,3.52687,3.738558
531,0,0.99,-0.01,1.875199,-1.320702,4.146219,3.252965
532,0,0.992,-0.008,1.550969,-1.716957,4.464603,4.482037
533,0,0.992,-0.008,1.057644,-0.919331,4.631415,3.126824
534,0,0.998,-0.002,1.344158,-1.31114,5.199901,5.017618
535,0,0.989,-0.011,-0.041298,-0.670954,4.308573,3.157895
536,0,0.987,-0.013,-0.64667,-0.777031,3.150544,3.294058
537,0,0.988,-0.012,-0.56369,-0.654939,3.556535,3.706923
538,1,-0.013,0.988,-2.829075,2.419512,3.490065,3.307921
539,0,0.993,-0.007,0.344406,-0.570759,3.95093,4.459672
540,1,-0.009,0.992,-2.497564,3.032399,3.331986,3.812159
541,0,0.993,-0.007,0.468138,-0.300802,4.545765,3.208707
542,1,-0.011,0.99,-2.142372,2.652308,3.833416,3.461149
543,1,-0.011,0.99,-2.430642,2.656932,3.980265,3.497799
544,1,-0.008,0.993,-1.915294,2.972081,3.582361,4.034
545,1,-0.008,0.993,-1.560445,2.605147,3.739183,4.188705
546,1,-0.008,0.993,-1.360636,2.510809,3.460332,4.445557
547,0,0.989,-0.011,1.977835,-1.478091,3.678201,3.652524
548,1,-0.013,0.988,-1.203042,1.526954,3.53408,3.409258
549,0,0.988,-0.012,1.90801,-1.149361,3.763558,2.952304
550,1,-0.013,0.988,-0.895011,0.968756,2.959684,3.515159
551,0,0.989,-0.011,1.868936,-1.741414,3.707891,4.043387
552,0,0.995,-0.005,3.271073,-1.774654,4.755673,4.361876
553,1,-0.012,0.989,-1.457451,1.87008,3.414272,3.405113
554,1,-0.011,0.99,-1.063812,1.585272,3.150748,3.730977
555,0,0.986,-0.014,1.84627,-1.680287,3.465331,3.428326
556,0,0.989,-0.011,1.980033,-1.37657,3.586123,3.546541
557,1,-0.007,0.994,-1.351799,2.12321,3.940608,3.655759
558,0,0.995,-0.005,2.944906,-1.263775,4.843683,3.980774
559,0,0.99,-0.01,1.88918,-1.334631,3.970225,3.490762
560,0,0.992,-0.008,2.364776,-1.380853,4.244989,3.869796
561,1,-0.009,0.992,-1.356666,2.705231,3.372373,4.493284
562,0,0.988,-0.012,1.511892,-1.520634,3.339951,3.702176
563,0,0.987,-0.013,1.132164,-1.257196,3.293012,3.766788
564,1,-0.011,0.99,-1.720613,2.258535,3.566961,3.60624
565,0,0.991,-0.009,1.360517,-1.183934,3.785872,3.952842
566,0,0.989,-0.011,0.939357,-0.79143,4.249075,3.574419
567,0,0.989,-0.011,0.502017,-0.732073,3.84846,3.301242
568,1,-0.01,0.991,-3.038342,2.372636,4.143993,3.243354
569,1,-0.012,0.989,-1.96684,1.690903,3.633177,3.277766
570,1,-0.015,0.986,-2.324235,2.096459,3.354781,3.351929
571,1,-0.011,0.99,-1.758619,1.940742,3.547532,3.259523
572,1,-0.013,0.988,-1.641138,1.128257,3.556071,2.954123
573,0,0.991,-0.009,2.55775,-1.632397,4.553736,3.924415
574,1,-0.009,0.992,-1.719835,2.014194,4.070843,3.851219
575,0,0.992,-0.008,1.74586,-1.45022,3.580889,3.952621
576,0,0.987,-0.013,1.444106,-1.237687,3.495147,3.249665
577,1,-0.01,0.991,-1.215673,1.788032,2.840151,3.845405
578,0,0.989,-0.011,1.161269,-1.036352,3.633432,3.327559
579,1,-0.01,0.991,-1.524085,1.893138,3.475682,3.837021
580,0,0.988,-0.012,1.451048,-1.320597,3.565628,3.494019
581,1,-0.013,0.988,-1.634023,1.562865,3.370408,3.143333
582,0,0.985,-0.015,1.017629,-1.133166,3.531383,3.376547
583,1,-0.013,0.988,-1.225434,1.233077,3.243433,3.87924
584,1,-0.009,0.992,-1.364493,1.714459,3.695977,3.688673
585,0,0.988,-0.012,1.442549,-1.766096,3.231577,3.795606
586,1,-0.014,0.987,-1.327957,0.856262,3.373497,3.0683
587,0,0.993,-0.007,2.433494,-1.60485,4.687194,4.275692
588,0,0.991,-0.009,1.775659,-1.167331,4.011646,3.267476
589,1,-0.012,0.989,-1.736467,1.906658,3.492402,3.388206
590,1,-0.009,0.992,-1.506375,1.45862,3.817032,3.940982
591,0,0.99,-0.01,1.969714,-1.676589,4.133963,3.464331
592,0,0.988,-0.012,1.552449,-0.989972,3.66579,3.000099
593,1,-0.01,0.991,-1.260906,1.078445,3.59255,3.400343
594,0,0.991,-0.009,1.65997,-1.221809,4.000664,3.860045
595,1,-0.013,0.988,-1.34897,1.389358,3.170576,3.169623
596,0,0.985,-0.015,0.929723,-1.336415,3.329909,3.55279
597,1,-0.016,0.985,-1.336579,0.943917,3.301541,3.116135
598,0,0.99,-0.01,1.651421,-1.379375,3.707967,3.747547
599,1,-0.009,0.992,-1.202011,1.854552,3.512597,3.641556
600,0,0.99,-0.01,1.641793,-1.383495,3.895743,4.442646
601,1,-0.01,0.991,-1.756021,2.995684,3.297092,4.186913
602,1,-0.009,0.992,-1.130182,1.740255,3.213593,3.891263
603,0,0.988,-0.012,1.372852,-1.732295,3.702926,3.832143
604,1,-0.011,0.99,-1.53028,1.335592,3.401944,3.467854
605,1,-0.012,0.989,-1.221762,1.665928,3.210603,3.662169
606,0,0.988,-0.012,1.887617,-1.505467,3.472465,3.097765
607,0,0.989,-0.011,2.271669,-1.914788,3.793937,3.166942
608,1,-0.009,0.992,-1.201278,1.848614,3.257363,4.171773
609,1,-0.012,0.989,-1.125287,0.983285,3.285526,3.040031
610,1,-0.012,0.989,-1.005883,0.477151,3.085116,3.127863
611,1,-0.011,0.99,-1.260758,0.719563,3.606148,3.710856
612,1,-0.014,0.987,-0.914748,0.331959,3.138486,3.149272
613,1,-0.011,0.99,-0.583049,-0.133193,2.932259,3.452988
614,1,-0.013,0.988,-0.667657,-0.469934,3.769543,3.742966
615,0,0.991,-0.009,3.523954,-2.519089,4.242277,3.265517
616,1,-0.011,0.99,-0.727224,0.335421,4.027442,3.361069
617,1,-0.01,0.991,-0.578202,-0.085994,3.711919,3.697202
618,0,0.99,-0.01,3.125277,-2.376493,3.774945,3.407886
619,0,0.989,-0.011,2.530098,-2.214827,3.426973,3.656684
620,1,-0.012,0.989,-0.600913,0.383132,3.309537,3.706475
621,1,-0.008,0.993,-0.598059,0.422887,3.186415,3.850498
622,1,-0.013,0.988,-0.716516,0.660974,3.356525,3.331069
623,0,0.988,-0.012,2.470766,-1.911365,3.352545,3.159428
624,1,-0.013,0.988,-0.607765,0.51381,3.094361,3.004897
625,0,0.988,-0.012,2.613333,-1.884616,3.974823,3.13497
626,0,0.989,-0.011,2.261825,-1.690503,3.407212,3.194198
627,0,0.989,-0.011,2.388966,-1.793526,3.53722,3.297593
628,0,0.988,-0.012,2.049612,-1.288131,3.919681,3.389164
629,1,-0.013,0.988,-1.029146,1.743465,3.291197,3.737628
630,0,0.989,-0.011,1.89016,-1.118238,3.920326,3.236952
631,0,0.999,-0.001,2.987682,-1.803646,5.12349,5.212677
632,0,0.989,-0.011,1.251594,-1.206498,3.52928,3.911607
633,1,-0.007,0.994,-1.221145,2.531094,2.911981,4.552283
634,1,-0.011,0.99,-1.80943,2.419076,3.898954,3.759593
635,0,0.987,-0.013,0.622982,-0.777696,3.895056,3.426401
636,1,-0.013,0.988,-1.807304,2.453268,3.447957,3.661717
637,0,0.988,-0.012,1.409112,-1.103452,3.716568,3.314735
638,0,0.989,-0.011,1.086116,-1.045171,3.511762,3.310603
639,1,-0.01,0.991,-1.568844,1.506843,3.872866,3.284657
640,1,-0.008,0.993,-1.97257,2.942373,3.740053,4.534805
641,1,-0.011,0.99,-1.514908,2.283488,3.210592,4.224155
642,1,-0.007,0.994,-1.6002,2.822628,3.82583,4.817626
643,0,0.99,-0.01,2.582823,-1.600314,4.026327,3.285728
644,1,-0.01,0.991,-1.537171,2.506093,3.783941,4.349512
645,1,-0.01,0.991,-1.313888,1.406229,3.887387,3.611324
646,1,-0.014,0.987,-1.003008,1.273412,2.877044,3.236388
647,0,0.988,-0.012,1.9835,-1.836226,3.199191,3.44293
648,1,-0.013,0.988,-0.937323,1.048503,3.24925,3.502829
649,0,0.989,-0.011,2.576714,-2.15992,4.036676,3.299666
650,0,0.989,-0.011,2.552915,-2.292248,4.110204,4.109245
651,0,0.988,-0.012,2.254071,-1.888748,3.305901,3.084306
652,0,0.989,-0.011,1.888345,-1.835667,3.548038,3.770266
653,0,0.991,-0.009,2.058489,-1.664217,3.548087,3.482733
654,1,-0.013,0.988,-1.295598,1.539133,3.540935,3.523793
655,0,0.989,-0.011,1.895939,-1.444266,3.592163,3.579361
656,0,0.989,-0.011,1.530222,-1.156845,3.435921,3.209058
657,1,-0.009,0.992,-1.821251,2.203111,3.763546,3.407377
658,1,-0.012,0.989,-1.547501,1.917487,3.356524,3.309775
659,1,-0.011,0.99,-1.345394,2.0585,3.166397,3.90244
660,1,-0.011,0.99,-1.262163,1.667801,3.308657,3.403912
661,1,-0.011,0.99,-1.012831,1.362959,3.167671,3.558658
662,1,-0.01,0.991,-1.167052,1.12302,3.524266,3.31481
663,0,0.991,-0.009,2.675946,-1.812449,4.0974,3.488528
664,1,-0.011,0.99,-0.779777,0.448018,3.269335,3.48948
665,1,-0.009,0.992,-0.970562,0.520025,3.743301,3.573633
666,0,0.99,-0.01,2.77804,-2.04621,4.104464,3.206794
667,0,0.99,-0.01,2.309283,-2.22781,3.837913,3.546891
668,0,0.991,-0.009,2.774728,-1.834754,3.872365,3.253513
669,0,0.988,-0.012,2.016982,-1.887621,3.612763,3.537309
670,1,-0.009,0.992,-1.290021,1.317184,4.067668,4.15956
671,0,0.988,-0.012,1.77662,-1.248971,3.561326,2.949746
672,0,0.99,-0.01,2.061839,-1.744531,3.698721,3.523383
673,0,0.993,-0.007,2.336827,-2.104358,4.016998,4.583219
674,1,-0.011,0.99,-1.925037,1.942192,4.043523,3.875587
675,1,-0.01,0.991,-1.396779,2.065817,3.338882,4.298886
676,0,0.988,-0.012,1.403648,-1.346599,3.37718,3.611123
677,0,0.989,-0.011,1.381644,-1.202505,3.813686,3.584415
678,0,0.991,-0.009,1.00637,-1.065329,4.128219,3.658552
679,0,0.988,-0.012,0.698139,-0.798694,4.166247,2.812404
680,1,-0.009,0.992,-2.188085,2.421943,3.750077,3.941067
681,0,0.989,-0.011,0.301256,-0.858952,4.027811,3.690761
682,0,0.988,-0.012,0.384082,-0.902415,3.270711,3.133463
683,1,-0.012,0.989,-2.645882,2.90334,3.806267,4.173599
684,1,-0.012,0.989,-1.968425,2.244456,3.241956,3.288393
685,0,0.99,-0.01,1.13262,-0.986093,4.157362,3.537874
686,0,0.985,-0.015,0.143595,-0.776614,2.631768,3.170671
687,0,0.993,-0.007,1.557305,-1.008675,4.497703,3.446944
688,0,0.987,-0.013,0.393381,-0.873002,3.222192,3.048054
689,0,0.988,-0.012,0.098467,-0.668754,3.565161,3.175172
690,0,0.99,-0.01,0.04812,-0.634189,3.234524,3.344343
691,0,0.991,-0.009,0.491267,-0.605486,4.531273,2.91625
692,0,0.989,-0.011,0.1,-0.786245,4.311113,3.77791
693,0,0.99,-0.01,-0.200858,-0.621068,4.164359,3.690179
694,1,-0.013,0.988,-2.963503,2.585728,3.670192,3.228331
695,0,0.99,-0.01,-0.013028,-0.44123,4.121554,3.086881
696,1,-0.012,0.989,-2.369701,2.531743,3.184314,3.183582
697,0,0.99,-0.01,0.231022,-0.494121,3.583289,3.078475
698,0,0.989,-0.011,0.093469,-0.406998,3.93497,3.210965
699,1,-0.011,0.99,-1.97132,3.062225,3.216909,4.208503
700,1,-0.014,0.987,-2.3349,2.399382,3.679881,3.26896
701,0,0.989,-0.011,0.993005,-0.94039,3.137572,3.921804
702,0,0.989,-0.011,1.6524,-1.007977,4.173566,3.310845
703,1,-0.011,0.99,-1.511,2.260351,3.067304,3.681006
704,0,0.993,-0.007,1.290334,-1.054917,4.4767,4.326232
705,1,-0.013,0.988,-1.817923,2.057721,3.410088,3.31618
706,0,0.989,-0.011,1.150178,-0.981348,4.229091,3.584232
707,1,-0.011,0.99,-2.208635,2.606891,3.908094,4.222634
708,1,-0.008,0.993,-2.160198,3.225061,3.792175,4.570302
709,1,-0.012,0.989,-1.422175,1.360237,3.33525,3.465135
710,1,-0.011,0.99,-1.52164,1.728955,3.538653,3.396039
711,0,0.988,-0.012,1.419352,-1.193527,3.305722,3.067618
712,1,-0.01,0.991,-1.448574,2.257228,3.609835,4.555163
713,0,0.993,-0.007,2.396496,-1.577778,4.397255,3.819182
714,0,0.99,-0.01,1.888172,-1.294662,4.205004,3.685343
715,0,0.994,-0.006,2.161988,-2.217894,3.695584,4.470936
716,1,-0.012,0.989,-1.294564,1.407266,3.166951,3.257737
717,1,-0.013,0.988,-1.268682,1.106951,3.061185,3.074616
718,0,0.987,-0.013,1.606988,-1.42727,3.309359,2.971811
719,1,-0.013,0.988,-1.500242,1.686001,3.46054,3.505791
720,1,-0.013,0.988,-1.408151,1.537551,3.136901,3.556041
721,1,-0.015,0.986,-1.16563,0.889313,3.367024,3.08277
722,0,0.988,-0.012,1.69648,-1.474162,3.643889,3.553242
723,0,0.988,-0.012,1.864648,-1.708526,3.410998,3.414379
724,0,0.989,-0.011,2.076612,-1.703607,3.702992,3.403152
725,1,-0.01,0.991,-1.560374,1.656645,4.143509,4.024252
726,1,-0.013,0.988,-1.391488,1.751261,3.527279,3.866344
727,1,-0.013,0.988,-1.383022,1.45,3.72835,3.935916
728,1,-0.013,0.988,-1.241539,0.903014,3.902671,3.275104
729,0,0.989,-0.011,2.229523,-1.797416,3.827796,3.288636
730,0,0.989,-0.011,2.183849,-1.825417,3.612024,3.020502
731,0,0.991,-0.009,2.427269,-2.361063,3.845606,4.138505
732,0,0.988,-0.012,1.801304,-1.4084,3.50885,2.947597
733,0,0.988,-0.012,1.64289,-1.72946,3.53878,3.669081
734,0,0.99,-0.01,1.74546,-1.165056,4.270417,2.984525
735,0,0.988,-0.012,0.975536,-1.295818,3.753013,3.72514
736,0,0.988,-0.012,0.240602,-0.928941,3.659897,3.360852
737,1,-0.014,0.987,-2.752538,1.809686,3.651507,3.041282
738,0,0.99,-0.01,0.02955,-0.829634,3.594278,3.555463
739,1,-0.013,0.988,-2.30394,2.21965,3.285643,3.502778
740,1,-0.012,0.989,-2.08519,2.313705,3.483434,3.7993
741,0,0.991,-0.009,0.749321,-1.216657,3.598859,4.428901
742,1,-0.012,0.989,-2.187644,2.161042,3.549808,3.443712
743,1,-0.01,0.991,-1.598161,1.874498,3.250732,3.34161
744,1,-0.011,0.99,-1.708156,1.926777,3.852794,3.506696
745,1,-0.013,0.988,-1.724157,2.091358,3.506399,3.527895
746,0,0.99,-0.01,2.158181,-1.54001,3.890857,3.654123
747,1,-0.008,0.993,-1.48248,2.080554,3.825143,3.739908
748,1,-0.013,0.988,-1.001751,0.970038,3.159276,3.321002
749,0,0.989,-0.011,2.192945,-1.572884,3.875965,3.424072
750,1,-0.008,0.993,-1.26722,1.634543,4.112309,3.936434
751,0,0.992,-0.008,2.650276,-1.337071,4.436159,3.416345
752,1,-0.01,0.991,-1.325778,2.275366,3.68559,4.521363
753,0,0.99,-0.01,2.52505,-1.878951,4.216183,3.602416
754,0,0.987,-0.013,1.559106,-1.425714,3.146452,3.392119
755,1,-0.013,0.988,-1.236513,1.181761,3.291069,2.674865
756,1,-0.009,0.992,-1.232639,1.646021,3.741551,4.005136
757,1,-0.012,0.989,-1.06814,1.294183,3.238116,3.69569
758,0,0.988,-0.012,2.038159,-1.877834,3.497227,3.564602
759,0,0.988,-0.012,2.162529,-2.325682,3.496784,3.83481
760,1,-0.011,0.99,-1.27549,1.386544,3.883317,3.339138
761,1,-0.007,0.994,-1.081191,1.905476,3.550145,4.710263
762,0,0.99,-0.01,2.394136,-2.351734,4.138264,4.297695
763,0,0.992,-0.008,2.560673,-2.004312,4.198394,4.013535
764,1,-0.014,0.987,-1.065911,0.751655,3.303236,3.300579
765,1,-0.009,0.992,-1.182555,1.155028,3.946607,4.084066
766,0,0.989,-0.011,1.966881,-1.760297,3.513199,3.391959
767,1,-0.011,0.99,-1.193727,1.044313,3.872205,3.750719
768,0,0.99,-0.01,1.857054,-2.248238,3.27092,3.950623
769,0,0.989,-0.011,2.096129,-1.783606,3.777636,3.398556
770,0,0.988,-0.012,1.544259,-1.750308,3.332432,3.492358
771,1,-0.01,0.991,-1.565687,1.733587,3.638005,4.129367
772,0,0.989,-0.011,1.523659,-1.540071,3.728864,3.419305
773,0,0.989,-0.011,1.331707,-1.612078,3.182635,3.355197
774,1,-0.013,0.988,-1.791431,1.096799,3.938775,3.569011
775,0,0.99,-0.01,1.301699,-1.260093,3.951483,3.381594
776,1,-0.008,0.993,-1.8822,2.097927,3.556221,3.783518
777,0,0.987,-0.013,0.789273,-1.226663,3.388096,3.177114
778,0,0.989,-0.011,1.043316,-1.297355,3.963492,3.564536
779,0,0.987,-0.013,0.505851,-1.231606,3.491522,3.361147
780,1,-0.013,0.988,-2.348612,2.078019,3.670053,3.826572
781,1,-0.011,0.99,-2.968355,2.25923,3.955002,3.729834
782,0,0.991,-0.009,0.782366,-1.170865,3.824765,3.555409
783,0,0.989,-0.011,0.17681,-0.926925,3.58777,3.049452
784,0,0.988,-0.012,0.24128,-0.996099,3.979661,3.481922
785,0,0.987,-0.013,0.255825,-0.851351,3.599597,2.860919
786,0,0.987,-0.013,-0.564233,-0.788471,3.658194,3.848341
787,0,0.985,-0.015,-0.398375,-0.435642,3.21545,2.100421
788,1,-0.011,0.99,-2.116771,2.623952,3.749907,3.926069
789,1,-0.013,0.988,-1.827399,2.370695,3.079769,3.173263
790,1,-0.009,0.992,-1.627379,3.225448,3.66751,4.640938
791,1,-0.014,0.987,-1.370854,1.672921,3.505159,3.002775
792,1,-0.01,0.991,-1.507921,2.337509,3.860165,3.858192
793,0,0.988,-0.012,2.178092,-1.054945,3.863089,3.253477
794,0,0.988,-0.012,2.145638,-1.176981,3.465268,3.364844
795,0,0.992,-0.008,2.124947,-1.096071,3.702337,3.685526
796,0,0.989,-0.011,2.294323,-1.19027,3.749005,3.417116
797,0,0.988,-0.012,1.978114,-0.998803,3.7636,3.205249
798,0,0.989,-0.011,1.677408,-0.831011,3.53462,2.974629
799,0,0.988,-0.012,1.119708,-0.740139,3.532082,3.345921
800,0,0.986,-0.014,0.39976,-0.578617,2.982293,3.350907
801,1,-0.012,0.989,-1.761527,2.606227,3.292513,3.622301
802,1,-0.013,0.988,-2.252839,2.121409,3.871535,2.980339
803,1,-0.011,0.99,-1.992486,2.923594,3.454532,3.920889
804,0,0.987,-0.013,0.658288,-0.722581,3.329961,3.462682
805,0,0.99,-0.01,1.175112,-0.78209,3.832499,3.29066
806,0,0.989,-0.011,0.995015,-0.839206,3.927243,3.442939
807,0,0.986,-0.014,0.826701,-0.791762,3.620876,2.980879
808,0,0.99,-0.01,0.386642,-0.743111,3.758039,3.419224
809,1,-0.013,0.988,-2.552174,2.551988,3.798192,3.680889
810,1,-0.009,0.992,-2.463373,2.806943,3.831553,3.809129
811,1,-0.013,0.988,-1.740872,2.232721,2.934039,3.420567
812,1,-0.008,0.993,-2.148009,3.269304,3.82144,4.474338
813,0,0.989,-0.011,1.11616,-0.916747,3.743671,3.163686
814,1,-0.012,0.989,-1.631634,1.865743,3.636926,3.382286
815,0,0.989,-0.011,1.388193,-0.937142,4.018106,3.35141
816,0,0.992,-0.008,2.007887,-1.490561,4.59993,4.558496
817,0,0.987,-0.013,0.749294,-1.059424,3.06686,3.498511
818,0,0.988,-0.012,0.55224,-0.848408,3.463014,3.508354
819,1,-0.014,0.987,-2.048718,2.341908,3.425896,3.655847
